unnamed:_0_level_0,all_sectors,all_sectors.1,all_sectors.2,all_sectors.3,all_sectors.4,private_sector,private_sector.1,private_sector.2,private_sector.3,private_sector.4,public_sector,public_sector.1,public_sector.2,public_sector.3,public_sector.4,page_source,section,extraction_date
Unnamed: 0_level_1,Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),Number of agreements,Number of employees,Duration of agreements in months (average),First year percentage adjustment (average),Annual percentage adjustment (average),,,
Q4 2024,2,16870,24.0,5.1,4.1,,,,,,2,16870,24.0,5.1,4.1,sector_quarter,Nova Scotia,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,Nova Scotia,2025-10-21
Q2 2025,1,1180,24.0,5.6,3.8,,,,,,1,1180,24.0,5.6,3.8,sector_quarter,Nova Scotia,2025-10-21
Q3 2022,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q4 2022,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q1 2023,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q2 2023,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q3 2023,1,8000,60.0,2.0,3.0,,,,,,1,8000,60.0,2.0,3.0,sector_quarter,New Brunswick,2025-10-21
Q4 2023,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q1 2024,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q2 2024,1,730,44.0,2.0,1.7,,,,,,1,730,44.0,2.0,1.7,sector_quarter,New Brunswick,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q4 2024,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,New Brunswick,2025-10-21
Q3 2022,5,45230,46.4,2.1,2.2,2,16630,60.0,2.4,2.3,3,28600,38.5,1.9,2.1,sector_quarter,Quebec,2025-10-21
Q4 2022,6,12469,59.9,2.9,2.5,2,2560,43.9,6.5,4.2,4,9909,64.1,2.0,2.1,sector_quarter,Quebec,2025-10-21
Q1 2023,2,2201,56.1,7.7,3.9,,,,,,2,2201,56.1,7.7,3.9,sector_quarter,Quebec,2025-10-21
Q2 2023,3,9371,46.4,2.5,2.0,1,1554,69.8,4.2,2.0,2,7817,41.8,2.2,1.9,sector_quarter,Quebec,2025-10-21
Q3 2023,3,2965,47.9,4.7,4.3,1,515,60.0,6.5,3.9,2,2450,45.3,4.3,4.4,sector_quarter,Quebec,2025-10-21
Q4 2023,2,2225,66.6,10.0,3.4,,,,,,2,2225,66.6,10.0,3.4,sector_quarter,Quebec,2025-10-21
Q1 2024,1,2017,36.0,4.8,3.7,,,,,,1,2017,36.0,4.8,3.7,sector_quarter,Quebec,2025-10-21
Q2 2024,27,488367,60.0,6.0,3.6,1,1300,60.0,8.0,4.6,26,487067,60.0,6.0,3.6,sector_quarter,Quebec,2025-10-21
Q3 2024,2,7700,68.9,5.5,3.8,,,,,,2,7700,68.9,5.5,3.8,sector_quarter,Quebec,2025-10-21
Q4 2024,4,89929,60.6,5.6,3.6,3,8256,66.7,2.0,4.0,1,81673,60.0,6.0,3.6,sector_quarter,Quebec,2025-10-21
Q1 2025,2,5513,70.8,5.7,3.2,,,,,,2,5513,70.8,5.7,3.2,sector_quarter,Quebec,2025-10-21
Q2 2025,8,115948,49.1,7.6,5.3,4,106088,48.1,8.0,5.5,4,9860,60.0,3.3,3.0,sector_quarter,Quebec,2025-10-21
Q3 2022,8,29313,39.8,3.0,1.9,4,6940,47.8,8.9,4.8,4,22373,37.3,1.2,1.1,sector_quarter,Ontario,2025-10-21
Q4 2022,11,133244,37.4,4.3,3.9,1,7370,48.0,4.1,3.9,10,125874,36.8,4.3,3.9,sector_quarter,Ontario,2025-10-21
Q1 2023,6,8041,48.5,2.4,2.4,2,1246,36.0,4.7,4.1,4,6795,50.8,2.0,2.1,sector_quarter,Ontario,2025-10-21
Q2 2023,10,74425,35.5,2.2,2.5,2,1764,42.8,4.1,3.1,8,72661,35.4,2.1,2.5,sector_quarter,Ontario,2025-10-21
Q3 2023,11,88992,27.7,7.6,5.1,2,6975,36.1,9.2,5.0,9,82017,26.9,7.4,5.1,sector_quarter,Ontario,2025-10-21
Q4 2023,13,120978,45.9,4.4,3.3,6,23779,44.4,9.4,4.7,7,97199,46.3,3.1,3.0,sector_quarter,Ontario,2025-10-21
Q1 2024,10,109113,45.7,3.8,3.0,2,3522,28.5,4.8,3.6,8,105591,46.2,3.7,3.0,sector_quarter,Ontario,2025-10-21
Q2 2024,11,92820,33.9,3.5,3.2,1,740,48.0,10.8,4.1,10,92080,33.8,3.5,3.2,sector_quarter,Ontario,2025-10-21
Q3 2024,14,43363,36.4,4.4,3.5,4,9311,30.0,7.3,5.1,10,34052,38.1,3.6,3.1,sector_quarter,Ontario,2025-10-21
Q4 2024,6,18287,35.9,3.9,3.5,,,,,,6,18287,35.9,3.9,3.5,sector_quarter,Ontario,2025-10-21
Q1 2025,4,11467,46.1,4.1,3.5,,,,,,4,11467,46.1,4.1,3.5,sector_quarter,Ontario,2025-10-21
Q2 2025,4,6021,32.8,6.1,6.3,1,1606,24.0,10.8,10.2,3,4415,36.0,4.3,4.9,sector_quarter,Ontario,2025-10-21
Q3 2022,5,29680,59.4,1.8,1.4,,,,,,5,29680,59.4,1.8,1.4,sector_quarter,Manitoba,2025-10-21
Q4 2022,1,4600,48.0,1.7,2.6,,,,,,1,4600,48.0,1.7,2.6,sector_quarter,Manitoba,2025-10-21
Q1 2023,1,2600,83.7,0.0,0.9,,,,,,1,2600,83.7,0.0,0.9,sector_quarter,Manitoba,2025-10-21
Q2 2023,1,1300,36.3,3.0,3.5,1,1300,36.3,3.0,3.5,,,,,,sector_quarter,Manitoba,2025-10-21
Q3 2023,3,9800,62.2,1.7,2.3,,,,,,3,9800,62.2,1.7,2.3,sector_quarter,Manitoba,2025-10-21
Q4 2023,3,11096,74.7,3.0,1.9,2,9696,78.6,3.4,1.8,1,1400,48.1,0.0,3.0,sector_quarter,Manitoba,2025-10-21
Q1 2024,2,22500,47.8,2.5,2.8,,,,,,2,22500,47.8,2.5,2.8,sector_quarter,Manitoba,2025-10-21
Q2 2024,2,16000,48.0,2.5,2.8,,,,,,2,16000,48.0,2.5,2.8,sector_quarter,Manitoba,2025-10-21
Q3 2024,2,19400,48.0,2.5,3.0,,,,,,2,19400,48.0,2.5,3.0,sector_quarter,Manitoba,2025-10-21
Q4 2024,2,25696,48.0,2.8,4.2,1,6696,48.0,3.5,3.1,1,19000,48.0,2.5,4.6,sector_quarter,Manitoba,2025-10-21
Q1 2025,2,8300,48.0,2.9,3.1,,,,,,2,8300,48.0,2.9,3.1,sector_quarter,Manitoba,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,Manitoba,2025-10-21
Q3 2022,,,,,,,,,,,,,,,,sector_quarter,Saskatchewan,2025-10-21
Q4 2022,1,2000,48.0,0.0,0.7,,,,,,1,2000,48.0,0.0,0.7,sector_quarter,Saskatchewan,2025-10-21
Q1 2023,1,750,48.0,3.5,2.9,1,750,48.0,3.5,2.9,,,,,,sector_quarter,Saskatchewan,2025-10-21
Q2 2023,,,,,,,,,,,,,,,,sector_quarter,Saskatchewan,2025-10-21
Q3 2023,1,1400,48.0,0.0,1.9,,,,,,1,1400,48.0,0.0,1.9,sector_quarter,Saskatchewan,2025-10-21
Q4 2023,1,1040,36.0,5.1,3.5,,,,,,1,1040,36.0,5.1,3.5,sector_quarter,Saskatchewan,2025-10-21
Q1 2024,1,520,36.0,3.0,2.7,,,,,,1,520,36.0,3.0,2.7,sector_quarter,Saskatchewan,2025-10-21
Q2 2024,1,1690,36.0,3.0,2.7,,,,,,1,1690,36.0,3.0,2.7,sector_quarter,Saskatchewan,2025-10-21
Q3 2024,2,10530,37.3,2.9,2.6,,,,,,2,10530,37.3,2.9,2.6,sector_quarter,Saskatchewan,2025-10-21
Q4 2024,,,,,,,,,,,,,,,,sector_quarter,Saskatchewan,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,Saskatchewan,2025-10-21
Q2 2025,1,12800,36.0,4.0,3.0,,,,,,1,12800,36.0,4.0,3.0,sector_quarter,Saskatchewan,2025-10-21
Q3 2022,11,65589,45.8,1.0,1.3,1,3000,31.9,18.3,8.2,10,62589,46.5,0.2,0.9,sector_quarter,Alberta,2025-10-21
Q4 2022,12,17755,41.3,1.5,1.4,1,790,30.1,12.5,6.7,11,16965,41.8,0.9,1.2,sector_quarter,Alberta,2025-10-21
Q1 2023,6,19688,29.6,5.7,4.2,3,14994,26.7,7.3,5.0,3,4694,38.8,0.8,1.6,sector_quarter,Alberta,2025-10-21
Q2 2023,16,21092,36.0,4.1,3.9,4,9202,24.0,8.4,7.3,12,11890,45.2,0.7,1.2,sector_quarter,Alberta,2025-10-21
Q3 2023,7,8564,40.1,4.6,2.3,3,2134,43.4,9.5,2.3,4,6430,39.0,3.0,2.3,sector_quarter,Alberta,2025-10-21
Q4 2023,7,11450,50.9,0.5,1.2,1,1340,48.0,0.0,0.8,6,10110,51.3,0.6,1.2,sector_quarter,Alberta,2025-10-21
Q1 2024,11,39342,46.6,0.6,1.2,3,14269,44.0,1.5,1.8,8,25073,48.0,0.0,0.9,sector_quarter,Alberta,2025-10-21
Q2 2024,4,9900,42.9,1.3,2.2,,,,,,4,9900,42.9,1.3,2.2,sector_quarter,Alberta,2025-10-21
Q3 2024,2,1339,36.0,2.8,2.5,1,750,36.0,5.0,3.7,1,589,36.0,0.0,0.9,sector_quarter,Alberta,2025-10-21
Q4 2024,6,7586,46.9,2.6,3.0,1,1151,24.0,4.0,3.7,5,6435,50.9,2.3,2.8,sector_quarter,Alberta,2025-10-21
Q1 2025,6,10051,42.6,3.5,3.0,2,2384,57.2,1.1,2.5,4,7667,38.1,4.3,3.2,sector_quarter,Alberta,2025-10-21
Q2 2025,10,64357,47.0,3.0,2.9,5,18644,47.9,2.9,2.5,5,45713,46.6,3.0,3.0,sector_quarter,Alberta,2025-10-21
Q3 2022,2,2489,45.7,3.3,3.6,1,1011,60.0,2.0,2.0,1,1478,36.0,4.2,4.6,sector_quarter,British Columbia,2025-10-21
Q4 2022,3,62782,36.0,4.2,3.9,,,,,,3,62782,36.0,4.2,3.9,sector_quarter,British Columbia,2025-10-21
Q1 2023,7,14705,36.0,4.5,4.3,,,,,,7,14705,36.0,4.5,4.3,sector_quarter,British Columbia,2025-10-21
Q2 2023,2,2400,36.0,3.1,4.2,,,,,,2,2400,36.0,3.1,4.2,sector_quarter,British Columbia,2025-10-21
Q3 2023,5,5700,36.2,4.7,4.2,,,,,,5,5700,36.2,4.7,4.2,sector_quarter,British Columbia,2025-10-21
Q4 2023,1,700,36.0,5.0,4.3,,,,,,1,700,36.0,5.0,4.3,sector_quarter,British Columbia,2025-10-21
Q1 2024,1,504,36.0,3.2,4.0,,,,,,1,504,36.0,3.2,4.0,sector_quarter,British Columbia,2025-10-21
Q2 2024,,,,,,,,,,,,,,,,sector_quarter,British Columbia,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,British Columbia,2025-10-21
Q4 2024,,,,,,,,,,,,,,,,sector_quarter,British Columbia,2025-10-21
Q1 2025,1,2400,72.0,4.0,3.2,1,2400,72.0,4.0,3.2,,,,,,sector_quarter,British Columbia,2025-10-21
Q2 2025,1,1550,36.0,4.2,4.6,1,1550,36.0,4.2,4.6,,,,,,sector_quarter,British Columbia,2025-10-21
Q3 2022,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q4 2022,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q1 2023,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q2 2023,1,4074,36.0,4.5,3.5,,,,,,1,4074,36.0,4.5,3.5,sector_quarter,All territories,2025-10-21
Q3 2023,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q4 2023,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q1 2024,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q2 2024,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q3 2024,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q4 2024,1,6000,36.0,6.0,3.5,,,,,,1,6000,36.0,6.0,3.5,sector_quarter,All territories,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,All territories,2025-10-21
Q3 2022,1,2000,36.0,5.3,4.3,1,2000,36.0,5.3,4.3,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q4 2022,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q1 2023,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q2 2023,1,3000,24.0,3.2,3.1,1,3000,24.0,3.2,3.1,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q3 2023,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q4 2023,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q1 2024,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q2 2024,1,1020,48.0,5.0,3.1,1,1020,48.0,5.0,3.1,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q3 2024,1,2240,36.0,7.7,2.5,1,2240,36.0,7.7,2.5,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q4 2024,1,1800,48.0,3.0,3.0,1,1800,48.0,3.0,3.0,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q1 2025,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
Q2 2025,,,,,,,,,,,,,,,,sector_quarter,Multi-provinces,2025-10-21
